Date,Department,NetTotalAmount,Requests,PO_count,RR_count,StudentsEnrolled_mean,StudentsEnrolled_last,ProgramCount_max,AccreditationAudit_any,GovtFundingChange_mean,TuitionPolicy_mode,month,quarter,year,is_fy_end,EnrollMoM_pct,EnrollYoY_pct,lag_1,lag_3,lag_12,roll3_mean,roll3_std,roll12_mean,roll12_std
2022-04-01,ADO,55305.950000000004,5.0,5.0,5.0,187.8,169.0,0.0,0.0,0.9960000000000001,Freeze,4,2,2022,0,-23.529411764705888,-27.467811158798284,16541.9,22491.13,85441.07,40057.420000000006,35702.02611974984,38454.95333333334,27147.204794543042
2022-06-01,ADO,22193.96,2.0,2.0,2.0,196.0,176.0,0.0,0.0,1.01,Freeze,6,2,2022,0,4.142011834319526,-10.659898477157359,55305.950000000004,81139.23,37820.15,50995.693333333336,32513.650905144954,35943.69333333333,23562.80161132386
2022-08-01,ADO,44349.6,4.0,4.0,4.0,169.75,154.0,0.0,0.0,1.01,Freeze,8,3,2022,0,-12.5,-21.42857142857143,22193.96,16541.9,16933.12,31347.270000000008,20940.396511711537,34641.510833333334,23879.33253117145
2022-09-01,ADO,19976.09,2.0,2.0,2.0,215.5,236.0,0.0,0.0,0.905,Decrease,9,3,2022,0,53.24675324675325,33.33333333333333,44349.6,55305.950000000004,33010.58,40616.50333333334,16868.698185753212,36926.2175,23336.411304315887
2022-10-01,ADO,15025.05,2.0,2.0,2.0,204.5,232.0,0.0,0.0,0.98,Decrease,10,4,2022,0,-1.6949152542372836,14.28571428571428,19976.09,22193.96,60544.22,28839.883333333335,13477.507935239139,35840.01,23833.295012429375
2022-11-01,ADO,35820.22,3.0,3.0,3.0,172.0,179.0,0.0,0.0,0.9266666666666667,Decrease,11,4,2022,0,-22.844827586206897,-19.004524886877828,15025.05,44349.6,60930.03,26450.246666666673,15697.717559697461,32046.745833333334,23156.746109669235
2022-12-01,ADO,10019.2,1.0,1.0,1.0,188.0,188.0,0.0,0.0,0.92,Freeze,12,4,2022,1,5.027932960893855,16.770186335403725,35820.22,19976.09,12791.39,23607.120000000006,10862.691102019833,29954.26166666667,21375.51045099289
2023-01-01,ADO,80767.37,5.0,5.0,5.0,181.4,160.0,0.0,0.0,0.9880000000000001,Decrease,1,1,2023,0,-14.893617021276595,-19.59798994974874,10019.2,15025.05,28496.61,20288.156666666673,13682.04579361706,29723.245833333334,21591.747197545585
2023-02-01,ADO,69352.55,4.0,4.0,4.0,217.0,211.0,0.0,0.0,0.99,Freeze,2,1,2023,0,31.875000000000007,32.70440251572326,80767.37,35820.22,5320.01,42202.263333333336,35803.26447991347,34079.142499999994,26119.56940459538
2023-03-01,ADO,53806.86,2.0,2.0,2.0,184.0,181.0,0.0,0.0,0.995,Freeze,3,1,2023,0,-14.218009478672988,-7.653061224489798,69352.55,10019.2,22491.13,53379.706666666665,37982.55761136464,39415.1875,26250.534235776515
2023-04-01,ADO,70433.96,4.0,4.0,4.0,202.0,189.0,0.0,0.0,0.9550000000000001,Increase,4,2,2023,0,4.419889502762442,-4.545454545454541,53806.86,80767.37,81139.23,67975.59333333334,13532.896294268774,42024.831666666665,25970.209554349287
2023-05-01,ADO,28390.85,2.0,2.0,2.0,198.0,163.0,0.0,0.0,0.9950000000000001,Freeze,5,2,2023,0,-13.756613756613756,-26.24434389140271,70433.96,69352.55,16541.9,64531.123333333344,9303.210732270536,41132.72583333334,24655.004671985123
2023-06-01,ADO,30001.68,3.0,3.0,3.0,226.33333333333334,199.0,0.0,0.0,1.03,Freeze,6,2,2023,0,22.085889570552155,17.751479289940832,28390.85,53806.86,55305.950000000004,50877.223333333335,21174.108077249304,42120.13833333333,23803.186746882453
2023-07-01,ADO,55045.8,4.0,4.0,4.0,226.5,215.0,0.0,0.0,1.0575,Freeze,7,3,2023,0,8.040201005025116,22.159090909090917,30001.68,70433.96,22193.96,42942.16333333334,23822.21350532386,40011.449166666665,23649.219197999082
2023-09-01,ADO,5677.32,1.0,1.0,1.0,188.0,188.0,0.0,0.0,1.0,Increase,9,3,2023,0,-12.558139534883717,22.077922077922075,55045.8,28390.85,44349.6,37812.77666666667,14945.953071906602,42749.1025,23298.016089784483
2023-10-01,ADO,7200.75,1.0,1.0,1.0,195.0,195.0,0.0,0.0,0.96,Freeze,10,4,2023,0,3.7234042553191404,-17.3728813559322,5677.32,30001.68,19976.09,30241.600000000006,24685.114453500137,39526.4125,25615.86828220675
2023-11-01,ADO,54506.64,4.0,4.0,4.0,205.25,219.0,0.0,0.0,0.98,Increase,11,4,2023,0,12.307692307692308,-5.603448275862066,7200.75,55045.8,15025.05,22641.290000000008,28073.464534971485,38461.800833333335,26742.938501364315
2023-12-01,ADO,75013.74,5.0,5.0,5.0,189.8,188.0,0.0,0.0,0.992,Increase,12,4,2023,1,-14.155251141552515,5.027932960893855,54506.64,5677.32,35820.22,22461.570000000007,27762.29625264995,41751.933333333334,26016.233163886987
2024-01-01,ADO,42481.21,3.0,3.0,3.0,200.66666666666666,185.0,0.0,0.0,1.0066666666666666,Increase,1,1,2024,0,-1.5957446808510634,-1.5957446808510634,75013.74,7200.75,10019.2,45573.71,34777.842543402556,45018.06,27614.949553464692
2024-02-01,ADO,79991.39,5.0,5.0,5.0,186.6,170.0,0.0,0.0,1.014,Decrease,2,1,2024,0,-8.108108108108103,6.25,42481.21,54506.64,80767.37,57333.863333333335,16449.506706361557,47723.22750000001,25373.823411021305
2024-03-01,ADO,36668.520000000004,2.0,2.0,2.0,218.0,211.0,0.0,0.0,1.0550000000000002,Freeze,3,1,2024,0,24.117647058823533,0.0,79991.39,75013.74,69352.55,65828.78000000001,20372.187377876246,47658.5625,25282.780410695665
2024-04-01,ADO,75552.95,5.0,5.0,5.0,184.4,163.0,0.0,0.0,1.042,Decrease,4,2,2024,0,-22.748815165876778,-9.944751381215466,36668.520000000004,42481.21,53806.86,53047.04,23514.78979176511,44934.89333333333,24481.050731309166
2024-05-01,ADO,35268.47,3.0,3.0,3.0,194.0,158.0,0.0,0.0,1.0166666666666666,Freeze,5,2,2024,0,-3.0674846625766916,-16.402116402116405,75552.95,79991.39,70433.96,64070.95333333334,23834.7425379263,46747.067500000005,25957.808762022443
2024-07-01,ADO,39758.32000000001,2.0,2.0,2.0,215.5,192.0,0.0,0.0,0.99,Freeze,7,3,2024,0,21.518987341772156,17.791411042944794,35268.47,36668.520000000004,28390.85,49163.31333333333,22864.814181393074,43816.61000000001,25008.22508937954
2024-08-01,ADO,76579.13,6.0,6.0,6.0,203.0,184.0,0.0,0.0,1.0,Freeze,8,3,2024,0,-4.1666666666666625,-7.537688442211055,39758.32000000001,75552.95,30001.68,50193.246666666666,22076.58495151897,44763.89916666667,24582.462167338446
2024-09-01,ADO,47501.61,3.0,3.0,3.0,194.0,170.0,0.0,0.0,1.0166666666666666,Decrease,9,3,2024,0,-7.608695652173914,-20.93023255813954,76579.13,35268.47,55045.8,50535.30666666667,22666.059177083127,48645.35333333333,25691.826555210584
2024-10-01,ADO,37629.55,4.0,4.0,4.0,208.75,233.0,0.0,0.0,1.045,Freeze,10,4,2024,0,37.05882352941177,23.93617021276595,47501.61,39758.32000000001,5677.32,54613.02,19413.19464707189,48016.67083333334,25613.15180673484
2024-12-01,ADO,33363.55,2.0,2.0,2.0,204.5,241.0,0.0,0.0,0.935,Freeze,12,4,2024,1,3.433476394849788,23.589743589743595,37629.55,76579.13,7200.75,53903.43,20248.578222393808,50679.35666666667,22251.78624142966
2025-01-01,ADO,65997.27,4.0,4.0,4.0,197.25,164.0,0.0,0.0,0.9575,Increase,1,1,2025,0,-31.950207468879665,-25.114155251141558,33363.55,47501.61,54506.64,39498.23666666667,7251.908544275375,52859.590000000004,18583.885527927865
2021-01-01,ATYCB,543664.2999999999,15.0,15.0,15.0,1038.6,1079.0,6.0,0.0,1.0013333333333334,Freeze,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,ATYCB,632754.52,15.0,15.0,15.0,1029.8,1053.0,6.0,0.0,1.0046666666666666,Freeze,2,1,2021,0,-2.409638554216864,0.0,543664.2999999999,0.0,0.0,543664.2999999999,0.0,543664.2999999999,0.0
2021-03-01,ATYCB,672764.25,13.0,13.0,13.0,1019.1538461538462,1021.0,6.0,0.0,1.0246153846153847,Increase,3,1,2021,0,-3.038936372269707,0.0,632754.52,0.0,0.0,588209.4099999999,62996.29869940149,588209.4099999999,62996.29869940149
2021-04-01,ATYCB,764457.65,19.0,19.0,19.0,1025.1052631578948,1041.0,6.0,0.0,1.02,Freeze,4,2,2021,0,1.9588638589618013,0.0,672764.25,543664.2999999999,0.0,616394.3566666666,66086.6134759578,616394.3566666666,66086.6134759578
2021-05-01,ATYCB,285760.33,7.0,7.0,7.0,1026.0,1001.0,6.0,0.0,1.0257142857142856,Freeze,5,2,2021,0,-3.842459173871282,0.0,764457.65,632754.52,0.0,689992.14,67520.58025771347,653410.1799999999,91609.56115671161
2021-06-01,ATYCB,553430.16,12.0,12.0,12.0,1025.3333333333333,1042.0,6.0,0.0,0.9899999999999999,Freeze,6,2,2021,0,4.0959040959041015,0.0,285760.33,672764.25,0.0,574327.41,254077.03486479213,579880.21,182558.2542984525
2021-07-01,ATYCB,264514.91,9.0,9.0,9.0,1034.888888888889,1031.0,6.0,0.0,1.0155555555555555,Freeze,7,3,2021,0,-1.055662188099804,0.0,553430.16,764457.65,0.0,534549.38,239906.5316615033,575471.8683333333,163641.72398107755
2021-08-01,ATYCB,331887.65,8.0,8.0,8.0,1036.125,1040.0,6.0,0.0,0.99375,Freeze,8,3,2021,0,0.8729388942773975,0.0,264514.91,285760.33,0.0,367901.8,161023.04568278795,531049.4457142857,190076.22929323092
2021-09-01,ATYCB,341751.3,9.0,9.0,9.0,1048.888888888889,1027.0,6.0,0.0,1.0022222222222221,Freeze,9,3,2021,0,-1.2499999999999956,0.0,331887.65,553430.16,0.0,383277.5733333333,151157.8598214296,506154.22125,189541.2058166919
2021-10-01,ATYCB,257799.31,10.0,10.0,10.0,1034.4,985.0,6.0,0.0,0.968,Freeze,10,4,2021,0,-4.089581304771173,0.0,341751.3,264514.91,0.0,312717.9533333333,42035.37721701712,487887.23000000004,185575.54213470063
2021-11-01,ATYCB,438974.8,14.0,14.0,14.0,1034.7857142857142,1024.0,6.0,0.0,0.9900000000000001,Freeze,11,4,2021,0,3.9593908629441676,0.0,257799.31,331887.65,0.0,310479.42,45888.10728325572,464878.43799999997,189488.3932375215
2021-12-01,ATYCB,619801.16,12.0,12.0,12.0,1022.8333333333334,1068.0,6.0,0.0,1.0116666666666667,Freeze,12,4,2021,1,4.296875,0.0,438974.8,341751.3,0.0,346175.13666666666,90668.72278975221,462523.56181818177,179934.0599072684
2022-01-01,ATYCB,564098.2,12.0,12.0,12.0,1010.1666666666666,1004.0,6.0,1.0,1.0091666666666665,Freeze,1,1,2022,0,-5.992509363295884,-6.950880444856344,619801.16,257799.31,543664.2999999999,438858.42333333334,181000.95305965096,475630.0283333333,177466.39847455185
2022-02-01,ATYCB,652460.94,14.0,14.0,14.0,1000.5714285714286,987.0,6.0,1.0,1.0064285714285715,Freeze,2,1,2022,0,-1.6932270916334646,-6.2678062678062645,564098.2,438974.8,632754.52,540958.0533333333,92607.4668076419,477332.85333333333,178274.73904160454
2022-03-01,ATYCB,797177.01,20.0,20.0,20.0,985.2,982.0,6.0,1.0,1.0215,Freeze,3,1,2022,0,-0.5065856129685908,-3.8197845249755114,652460.94,619801.16,672764.25,612120.1,44679.329304719686,478975.05499999993,179919.75452158693
2022-04-01,ATYCB,555409.41,13.0,13.0,13.0,973.7692307692307,1017.0,6.0,1.0,1.0046153846153847,Freeze,4,2,2022,0,3.5641547861507084,-2.3054755043227626,797177.01,564098.2,764457.65,671245.3833333333,117669.34350654566,489342.785,195050.26226381853
2022-05-01,ATYCB,302978.18,8.0,8.0,8.0,994.875,1020.0,6.0,1.0,0.9925,Freeze,5,2,2022,0,0.2949852507374562,1.8981018981018893,555409.41,652460.94,285760.33,668349.12,121664.36947695202,471922.0983333333,176718.95998724093
2022-06-01,ATYCB,350942.21,11.0,11.0,11.0,975.2727272727273,946.0,6.0,1.0,0.9900000000000001,Freeze,6,2,2022,0,-7.25490196078431,-9.213051823416507,302978.18,797177.01,553430.16,551854.8666666667,247118.58889422624,473356.9191666667,175132.8425748019
2022-07-01,ATYCB,356602.57,10.0,10.0,10.0,1003.0,1021.0,6.0,1.0,1.0070000000000001,Freeze,7,3,2022,0,7.928118393234662,-0.9699321047526688,350942.21,555409.41,264514.91,403109.93333333335,134057.76735484425,456482.92333333334,176466.19411759608
2022-08-01,ATYCB,595336.59,15.0,15.0,15.0,972.5333333333333,955.0,6.0,1.0,0.9853333333333334,Freeze,8,3,2022,0,-6.464250734573951,-8.173076923076927,356602.57,302978.18,331887.65,336840.98666666663,29462.30091727931,464156.895,169212.39560091204
2022-09-01,ATYCB,260971.84,10.0,10.0,10.0,986.6,1016.0,6.0,1.0,1.003,Freeze,9,3,2022,0,6.387434554973814,-1.071080817916259,595336.59,350942.21,341751.3,434293.79000000004,139495.8690883436,486110.9733333334,167573.69169110063
2022-10-01,ATYCB,357812.94,14.0,14.0,14.0,979.7142857142857,997.0,6.0,1.0,1.0007142857142857,Freeze,10,4,2022,0,-1.870078740157477,1.2182741116751217,260971.84,356602.57,257799.31,404303.6666666667,172210.60501038408,479379.3516666666,175342.39256298845
2022-11-01,ATYCB,376323.1,14.0,14.0,14.0,977.7857142857143,971.0,6.0,1.0,1.0092857142857143,Freeze,11,4,2022,0,-2.60782347041123,-5.17578125,357812.94,595336.59,438974.8,404707.12333333335,172044.31066883824,487713.8208333333,165979.63127824146
2022-12-01,ATYCB,655983.36,13.0,13.0,13.0,986.0769230769231,1009.0,6.0,1.0,1.0223076923076924,Freeze,12,4,2022,1,3.913491246138001,-5.524344569288386,376323.1,260971.84,619801.16,331702.6266666667,61949.896228084326,482492.8458333334,168616.5406445915
2023-01-01,ATYCB,645869.67,14.0,14.0,14.0,949.6428571428571,937.0,6.0,1.0,0.9964285714285716,Freeze,1,1,2023,0,-7.135777998017845,-6.673306772908372,655983.36,357812.94,564098.2,463373.13333333336,167061.90789119116,485508.0291666666,171592.33002793143
2023-02-01,ATYCB,1033293.24,20.0,20.0,20.0,919.65,906.0,6.0,0.0,1.0025,Freeze,2,1,2023,0,-3.3084311632870844,-8.20668693009119,645869.67,376323.1,652460.94,559392.0433333333,158622.98128342367,492322.31833333336,176549.09989872327
2023-03-01,ATYCB,872308.74,19.0,19.0,19.0,930.3157894736842,973.0,6.0,0.0,1.013157894736842,Freeze,3,1,2023,0,7.395143487858724,-0.9164969450101812,1033293.24,655983.36,797177.01,778382.0900000002,220817.4415146953,524058.3433333333,233118.09102051076
2023-04-01,ATYCB,500056.92,15.0,15.0,15.0,930.0666666666667,980.0,6.0,0.0,0.996,Freeze,4,2,2023,0,0.7194244604316502,-3.6381514257620484,872308.74,645869.67,555409.41,850490.5500000002,194631.14013189997,530319.3208333333,241961.42115431343
2023-05-01,ATYCB,638692.78,16.0,16.0,16.0,924.6875,952.0,6.0,0.0,1.0050000000000001,Freeze,5,2,2023,0,-2.857142857142858,-6.666666666666665,500056.92,1033293.24,302978.18,801886.3000000002,273504.5397858156,525706.6133333333,241967.24009689727
2023-06-01,ATYCB,429003.69,12.0,12.0,12.0,922.25,885.0,6.0,0.0,0.9925,Freeze,6,2,2023,0,-7.037815126050417,-6.448202959830862,638692.78,872308.74,350942.21,670352.8133333334,188134.58654997195,553682.83,233120.23673639246
2023-07-01,ATYCB,325868.55,8.0,8.0,8.0,937.125,886.0,6.0,0.0,0.96875,Freeze,7,3,2023,0,0.1129943502824915,-13.222331047992164,429003.69,500056.92,356602.57,522584.4633333334,106644.25100648112,560187.9533333334,227981.02431692166
2023-08-01,ATYCB,506595.79,14.0,14.0,14.0,928.7142857142857,885.0,6.0,0.0,0.9842857142857142,Freeze,8,3,2023,0,-0.11286681715575453,-7.329842931937169,325868.55,638692.78,595336.59,464521.67333333334,159407.95172708083,557626.785,230633.2549953497
2023-09-01,ATYCB,267322.05,8.0,8.0,8.0,940.0,938.0,6.0,0.0,1.0037500000000001,Freeze,9,3,2023,0,5.988700564971761,-7.677165354330706,506595.79,429003.69,260971.84,420489.3433333333,90663.96414162802,550231.7183333334,230736.87697003753
2023-10-01,ATYCB,292233.88,10.0,10.0,10.0,936.2,964.0,6.0,0.0,0.97,Freeze,10,4,2023,0,2.771855010660973,-3.3099297893681046,267322.05,325868.55,357812.94,366595.4633333334,124727.67040894492,550760.9025,230019.3298448916
2023-11-01,ATYCB,311983.97,12.0,12.0,12.0,935.25,926.0,6.0,0.0,1.0016666666666667,Freeze,11,4,2023,0,-3.941908713692943,-4.634397528321321,292233.88,506595.79,376323.1,355383.9066666667,131544.38438944207,545295.9808333333,235728.41342010588
2023-12-01,ATYCB,898993.72,19.0,19.0,19.0,932.2631578947369,952.0,6.0,0.0,1.0089473684210528,Freeze,12,4,2023,1,2.807775377969768,-5.649157581764119,311983.97,267322.05,655983.36,290513.3,22380.618203564896,539934.3866666666,240602.35649625203
2024-01-01,ATYCB,713342.6,17.0,17.0,17.0,903.5882352941177,932.0,6.0,0.0,1.0123529411764707,Freeze,1,1,2024,0,-2.1008403361344574,-0.5336179295624355,898993.72,292233.88,645869.67,501070.52333333326,344753.05560330563,560185.25,260649.45189767773
2024-02-01,ATYCB,494675.01,10.0,10.0,10.0,868.7,844.0,6.0,0.0,0.9730000000000001,Freeze,2,1,2024,0,-9.442060085836912,-6.8432671081677725,713342.6,311983.97,1033293.24,641440.0966666667,300037.6462012153,565807.9941666666,263379.345418677
2024-03-01,ATYCB,1157018.58,23.0,23.0,23.0,882.8260869565217,890.0,6.0,0.0,0.9943478260869566,Freeze,3,1,2024,0,5.450236966824651,-8.530318602261044,494675.01,898993.72,872308.74,702337.11,202383.9060341042,520923.14166666666,218548.33500792968
2024-04-01,ATYCB,585754.31,13.0,13.0,13.0,878.4615384615385,853.0,6.0,0.0,1.0076923076923077,Freeze,4,2,2024,0,-4.157303370786513,-12.959183673469388,1157018.58,713342.6,500056.92,788345.3966666668,337481.5784764442,544648.9616666667,269644.16208613175
2024-05-01,ATYCB,356329.75,10.0,10.0,10.0,889.8,915.0,6.0,0.0,1.0150000000000001,Freeze,5,2,2024,0,7.268464243845263,-3.886554621848737,585754.31,494675.01,638692.78,745815.9666666668,359011.9101523579,551790.4108333333,269490.58198177855
2024-06-01,ATYCB,313186.77999999997,8.0,8.0,8.0,893.875,892.0,6.0,0.0,1.0050000000000001,Freeze,6,2,2024,0,-2.5136612021857907,0.7909604519773961,356329.75,1157018.58,429003.69,699700.88,412326.9530757915,528260.1583333333,273510.12717160676
2024-07-01,ATYCB,463093.25,11.0,11.0,11.0,887.9090909090909,848.0,6.0,0.0,0.9727272727272727,Freeze,7,3,2024,0,-4.932735426008971,-4.288939051918739,313186.77999999997,585754.31,325868.55,418423.61333333334,146509.38707236137,518608.7491666666,279312.8909394675
2024-08-01,ATYCB,328074.32,10.0,10.0,10.0,906.8,895.0,6.0,0.0,0.992,Increase,8,3,2024,0,5.542452830188682,1.1299435028248483,463093.25,356329.75,506595.79,377536.5933333333,77170.4936493759,530044.1408333333,273452.101435877
2024-09-01,ATYCB,447820.15,14.0,14.0,14.0,902.0,902.0,6.0,0.0,1.007857142857143,Decrease,9,3,2024,0,0.7821229050279266,-3.8379530916844318,328074.32,313186.77999999997,267322.05,368118.1166666667,82587.02486211716,515167.3516666666,279630.06839823234
2024-10-01,ATYCB,380890.06,11.0,11.0,11.0,893.3636363636364,920.0,6.0,0.0,0.9972727272727273,Freeze,10,4,2024,0,1.9955654101995624,-4.56431535269709,447820.15,463093.25,292233.88,412995.9066666667,73939.66328967421,530208.86,269766.92212743236
2024-11-01,ATYCB,428935.7,13.0,13.0,13.0,894.9230769230769,922.0,6.0,0.0,1.0069230769230768,Freeze,11,4,2024,0,0.21739130434783593,-0.4319654427645814,380890.06,328074.32,311983.97,385594.8433333333,60011.39217063018,537596.875,263805.21994197066
2024-12-01,ATYCB,556426.11,12.0,12.0,12.0,876.5,845.0,6.0,0.0,1.0016666666666667,Freeze,12,4,2024,1,-8.351409978308022,-11.239495798319332,428935.7,447820.15,898993.72,419215.3033333334,34507.590764494205,547342.8525,256779.24616569033
2025-01-01,ATYCB,647551.69,12.0,12.0,12.0,868.1666666666666,839.0,6.0,1.0,0.9933333333333333,Freeze,1,1,2025,0,-0.7100591715976323,-9.978540772532185,556426.11,380890.06,713342.6,455417.29000000004,90714.8398504705,518795.5516666666,231974.9567616974
2021-02-01,BDCCO,101054.12000000001,7.0,7.0,7.0,710.0,702.0,0.0,0.0,0.9871428571428572,Freeze,2,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,BDCCO,32167.92,2.0,2.0,2.0,766.5,768.0,0.0,0.0,0.985,Decrease,3,1,2021,0,9.401709401709413,0.0,101054.12000000001,0.0,0.0,101054.12000000001,0.0,101054.12000000001,0.0
2021-04-01,BDCCO,9478.05,1.0,1.0,1.0,676.0,676.0,0.0,0.0,0.94,Freeze,4,2,2021,0,-11.979166666666663,0.0,32167.92,0.0,0.0,66611.02,48709.89915017276,66611.02,48709.89915017276
2021-05-01,BDCCO,33957.21,2.0,2.0,2.0,707.5,714.0,0.0,0.0,1.085,Freeze,5,2,2021,0,5.621301775147924,0.0,9478.05,101054.12000000001,0.0,47566.69666666666,47690.52202779535,47566.69666666666,47690.52202779535
2021-06-01,BDCCO,31108.059999999998,2.0,2.0,2.0,724.0,764.0,0.0,0.0,1.0350000000000001,Freeze,6,2,2021,0,7.002801120448177,0.0,33957.21,32167.92,0.0,25201.059999999998,13645.884810854146,44164.325,39529.252366928216
2021-07-01,BDCCO,106602.0,8.0,8.0,8.0,729.375,721.0,0.0,0.0,1.005,Freeze,7,3,2021,0,-5.628272251308896,0.0,31108.059999999998,9478.05,0.0,24847.77333333333,13386.58696001461,41553.072,34727.720277413406
2021-08-01,BDCCO,27213.62,3.0,3.0,3.0,729.3333333333334,767.0,0.0,0.0,0.9633333333333333,Freeze,8,3,2021,0,6.380027739251037,0.0,106602.0,33957.21,0.0,57222.42333333333,42787.68932491019,52394.56,40866.108413425914
2021-09-01,BDCCO,28373.5,3.0,3.0,3.0,707.0,676.0,0.0,0.0,0.98,Decrease,9,3,2021,0,-11.864406779661019,0.0,27213.62,31108.059999999998,0.0,54974.56,44753.056727374504,48797.282857142854,38500.413425648956
2021-10-01,BDCCO,9211.0,1.0,1.0,1.0,741.0,741.0,0.0,0.0,1.04,Freeze,10,4,2021,0,9.615384615384626,0.0,28373.5,106602.0,0.0,54063.04,45503.76983080413,46244.31,36368.51178579899
2021-11-01,BDCCO,28621.61,4.0,4.0,4.0,729.75,710.0,0.0,0.0,1.0,Freeze,11,4,2021,0,-4.183535762483126,0.0,9211.0,27213.62,0.0,21599.373333333333,10744.308995376676,42129.497777777775,36190.05643739616
2021-12-01,BDCCO,120396.48,7.0,7.0,7.0,702.7142857142857,681.0,0.0,0.0,0.9957142857142857,Freeze,12,4,2021,1,-4.084507042253516,0.0,28621.61,28373.5,0.0,22068.703333333335,11135.78874166676,40778.709,34386.65472490856
2022-01-01,BDCCO,13708.43,1.0,1.0,1.0,711.0,711.0,0.0,0.0,0.94,Increase,1,1,2022,0,4.405286343612325,0.0,120396.48,9211.0,0.0,52743.03,59388.00314726788,48016.68818181818,40502.71089512202
2022-02-01,BDCCO,60063.42,3.0,3.0,3.0,732.0,725.0,0.0,0.0,0.9433333333333334,Freeze,2,1,2022,0,1.9690576652601877,3.276353276353272,13708.43,28621.61,101054.12000000001,54242.17333333333,57774.51819218082,45157.666666666664,39867.58130443087
2022-03-01,BDCCO,53854.130000000005,3.0,3.0,3.0,719.6666666666666,719.0,0.0,0.0,0.96,Freeze,3,1,2022,0,-0.8275862068965467,-6.3802083333333375,60063.42,120396.48,32167.92,64722.776666666665,53496.42237207113,41741.775,36233.35056693098
2022-04-01,BDCCO,55303.54,4.0,4.0,4.0,729.25,770.0,0.0,0.0,1.0325,Decrease,4,2,2022,0,7.09318497913769,13.905325443786975,53854.130000000005,13708.43,9478.05,42541.99333333334,25162.861551282913,43548.95916666667,36253.24072674593
2022-05-01,BDCCO,12135.01,1.0,1.0,1.0,774.0,774.0,0.0,0.0,1.08,Decrease,5,2,2022,0,0.5194805194805197,8.403361344537807,55303.54,60063.42,33957.21,56407.030000000006,3248.397791388744,47367.75,34719.15564155064
2022-06-01,BDCCO,46892.64,2.0,2.0,2.0,726.5,700.0,0.0,0.0,1.02,Freeze,6,2,2022,0,-9.560723514211888,-8.376963350785338,12135.01,53854.130000000005,31108.059999999998,40430.89333333333,24515.667593341852,45549.23333333334,36032.10286233029
